openalex_id,doi,title,year,venue,venue_issn,is_oa,oa_url,cited_by,n_authors,first_author,first_aff,concepts,abstract,has_ml,has_civil_text,has_civil_venue,has_civil,has_metric,is_review,is_bio_med,pass_screen
https://openalex.org/W4386689924,https://doi.org/10.1038/s41598-023-42270-3,An efficient machine learning approach for predicting concrete chloride resistance using a comprehensive dataset,2023,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-023-42270-3.pdf,36,4,Maedeh Hosseinzadeh,Babol Noshirvani University of Technology,Silica fume;Computer science;Durability;Machine learning;Aggregate (composite),"By conducting an analysis of chloride migration in concrete, it is possible to enhance the durability of concrete structures and mitigate the risk of corrosion. In addition, the utilization of machine learning techniques that can effectively forecast the chloride migration coefficient of concrete shows potential as a financially viable and less complex substitute for labour-intensive experimental evaluations. The existing models for predicting chloride resistance encounter two primary challenges: the constraints imposed by a limited dataset and the absence of certain input variables. These factors collectively contribute to a decrease in the overall effectiveness of these models. Therefore, this study aims to propose an advanced approach for dataset cleaning, utilizing a comprehensive experimental dataset comprising 1073 pre-existing experimental outcomes. The proposed model for predicting the chloride diffusion coefficient incorporates various input variables, such as water content, cement content, slag content, fly ash content, silica fume content, fine aggregate content, coarse aggregate content, superplasticizer content, fresh density, compressive strength, age of compressive strength test, and age of migration test. The utilization of the artificial neural network (ANN) technique is also employed for the processing of missing data. The current supervised learning incorporates both regression and classification tasks. The efficacy of the proposed models for accurately predicting the chloride diffusion coefficient has been effectively validated. The findings indicate that the XGBoost and SVM algorithms exhibit superior performance compared to other regression prediction algorithms, as evidenced by their high R2 scores of 0.94 and 0.91, respectively. In relation to classification algorithms, the findings demonstrate that the Random Forest, LightGBM, and XGBoost models exhibit the highest levels of accuracy, specifically 0.93, 0.96, and 0.97, respectively. Furthermore, a website has been developed that is capable of predicting the chloride migration coefficient and chloride penetration resistance of concrete.",True,True,True,True,True,False,False,True
https://openalex.org/W4291110448,https://doi.org/10.1016/j.measurement.2022.111723,Development of machine learning models for reliable prediction of the punching shear strength of FRP-reinforced concrete slabs without shear reinforcements,2022,Measurement,0263-2241,False,,36,4,Niveen Badra,Ain Shams University,Structural engineering;Fibre-reinforced plastic;Punching;Shear strength (soil);Reliability (semiconductor),,True,True,False,True,True,False,False,True
https://openalex.org/W4281738326,https://doi.org/10.3390/polym14112270,Estimating Flexural Strength of FRP Reinforced Beam Using Artificial Neural Network and Random Forest Prediction Models,2022,Polymers,2073-4360,True,https://www.mdpi.com/2073-4360/14/11/2270/pdf?version=1654166342,36,8,Kaffayatullah Khan,King Faisal University,Flexural strength;Beam (structure);Flexural modulus;Mean squared error;Structural engineering,"An accurate calculation of the flexural capacity of flexural members is vital for the safe and economical design of FRP reinforced structures. The existing empirical models are not accurately calculating the flexural capacity of beams and columns. This study investigated the estimation of the flexural capacity of beams using non-linear capabilities of two Artificial Intelligence (AI) models, namely Artificial neural network (ANN) and Random Forest (RF) Regression. The models were trained using optimized hyperparameters obtained from the trial-and-error method. The coefficient of correlation (R), Mean Absolute Error, and Root Mean Square Error (RMSE) were observed as 0.99, 5.67 kN-m, and 7.37 kN-m, for ANN, while 0.97, 7.63 kN-m, and 8.02 kN-m for RF regression model, respectively. Both models showed close agreement between experimental and predicted results; however, the ANN model showed superior accuracy and flexural strength performance. The parametric and sensitivity analysis of the ANN models showed that an increase in bottom reinforcement, width and depth of the beam, and increase in compressive strength increased the bending moment capacity of the beam, which shows the predictions by the model are corroborated with the literature. The sensitivity analysis showed that variation in bottom flexural reinforcement is the most influential parameter in yielding flexural capacity, followed by the overall depth and width of the beam. The change in elastic modulus and ultimate strength of FRP manifested the least importance in contributing flexural capacity.",True,True,False,True,True,False,False,True
https://openalex.org/W4313890312,https://doi.org/10.3390/ma16020583,Ensemble Machine-Learning-Based Prediction Models for the Compressive Strength of Recycled Powder Mortar,2023,Materials,1996-1944,True,https://www.mdpi.com/1996-1944/16/2/583/pdf?version=1674004609,35,4,Zhengyu Fei,Zhejiang Sci-Tech University,Compressive strength;Mortar;Boosting (machine learning);AdaBoost;Materials science,"Recycled powder (RP) serves as a potential and prospective substitute for cementitious materials in concrete. The compressive strength of RP mortar is a pivotal factor affecting the mechanical properties of RP concrete. The application of machine learning (ML) approaches in the engineering problems, particularly for predicting the mechanical properties of construction materials, leads to high prediction accuracy and low experimental costs. In this study, 204 groups of RP mortar compression experimental data are collected from the literature to establish a dataset for ML, including 163 groups in the training set and 41 groups in the test set. Four ensemble ML models, namely eXtreme Gradient-Boosting (XGBoost), Random Forest (RF), Light Gradient-Boosting Machine (LightGBM) and Adaptive Boosting (AdaBoost), were selected to predict the compressive strength of RP mortar. The comparative results demonstrate that XGBoost has the highest prediction accuracy when the a10-index, MAE, RMSE and R<sup>2</sup> of the training set are 0.926, 1.596, 2.155 and 0.950 and the a10-index, MAE, RMSE and R<sup>2</sup> of the test set are 0.659, 3.182, 4.285 and 0.842, respectively. SHapley Additive exPlanation (SHAP) is adopted to interpret the prediction process of XGBoost and explain the influence of influencing factors on the compressive strength of RP mortar. According to the importance of influencing factors, the order is the mass replacement rate of RP, the size of RP, the kind of RP and the water binder ratio of RP. The compressive strength of RP mortar decreases with the increase in the RP mass replacement rate. The compressive strength of RBP mortar is slightly higher than that of RCP mortar. Machine learning technologies will benefit the construction industry by facilitating the rapid and cost-effective evaluation of RP material properties.",True,True,True,True,True,False,False,True
https://openalex.org/W4380681078,https://doi.org/10.3390/ma16124366,Hybrid BO-XGBoost and BO-RF Models for the Strength Prediction of Self-Compacting Mortars with Parametric Analysis,2023,Materials,1996-1944,True,https://www.mdpi.com/1996-1944/16/12/4366/pdf?version=1686734431,35,5,Asif Ahmed,Tongji University,Random forest;Compressive strength;Flexural strength;Hyperparameter;Predictive modelling,"Self-compacting mortar (SCM) has superior workability and long-term durable performance compared to traditional mortar. The strength of SCM, including both its compressive and flexural strengths, is a crucial property that is determined by appropriate curing conditions and mix design parameters. In the context of materials science, predicting the strength of SCM is challenging because of multiple influencing factors. This study employed machine learning techniques to establish SCM strength prediction models. Based on ten different input parameters, the strength of SCM specimens were predicted using two different types of hybrid machine learning (HML) models, namely Extreme Gradient Boosting (XGBoost) and the Random Forest (RF) algorithm. HML models were trained and tested by experimental data from 320 test specimens. In addition, the Bayesian optimization method was utilized to fine tune the hyperparameters of the employed algorithms, and cross-validation was employed to partition the database into multiple folds for a more thorough exploration of the hyperparameter space while providing a more accurate assessment of the model's predictive power. The results show that both HML models can successfully predict the SCM strength values with high accuracy, and the Bo-XGB model demonstrated higher accuracy (R<sup>2</sup> = 0.96 for training and R<sup>2</sup> = 0.91 for testing phases) for predicting flexural strength with low error. In terms of compressive strength prediction, the employed BO-RF model performed very well, with R<sup>2</sup> = 0.96 for train and R<sup>2</sup> = 0.88 testing stages with minor errors. Moreover, the SHAP algorithm, permutation importance and leave-one-out importance score were used for sensitivity analysis to explain the prediction process and interpret the governing input variable parameters of the proposed HML models. Finally, the outcomes of this study might be applied to guide the future mix design of SCM specimens.",True,True,True,True,True,False,False,True
https://openalex.org/W4386031640,https://doi.org/10.1080/19942060.2023.2244558,Estimation and interpretation of equilibrium scour depth around circular bridge piers by using optimized XGBoost and SHAP,2023,Engineering Applications of Computational Fluid Mechanics,1994-2060,True,https://www.tandfonline.com/doi/pdf/10.1080/19942060.2023.2244558?download=true,35,5,Nasrin Eini,University of Hawaiʻi at Mānoa,Particle swarm optimization;Dimensionless quantity;Mean squared error;Bridge (graph theory);Engineering,"Most bridge failures result from scouring around bridge piers, resulting in economic losses and risks to public safety. The conventional equations for predicting the depth of scour at bridge piers have several limitations: (1) They mainly use regression-based techniques that cannot robustly capture the nonlinear relationship between the scour depth and its effective variables; (2) they are applicable only to a narrow range of variability of data; and (3) they are typically calibrated using laboratory data rather than field measurements and thus cannot simulate the prototype environment. To overcome these limitations, in this study, three novel hybrid machine learning methods: particle swarm optimization - extreme gradient boosting (PSO – XGBoost), red fox optimization - XGBoost (RFO – XGBoost), and relativistic particle swarm optimization - XGBoost (RPSO – XGBoost) are applied to estimate the scour depth around circular bridge piers, and their effectiveness is validated using three statistical metrics, i.e. the mean absolute error (MAE), root mean square error (RMSE), and coefficient of determination (R2). RPSO – XGBoost generates the best results for both dimensional and dimensionless data. Moreover, the proposed approaches outperform the state-of-the-art techniques. The SHapley Additive exPlanations (SHAP) method is used to assess the relative significance of the contributing factors for predicting the scour depth.",True,True,False,True,True,False,False,True
https://openalex.org/W4312210499,https://doi.org/10.3390/ma15249029,Analysis of Unconfined Compressive Strength of Rammed Earth Mixes Based on Artificial Neural Network and Statistical Analysis,2022,Materials,1996-1944,True,https://www.mdpi.com/1996-1944/15/24/9029/pdf?version=1671531928,35,5,Yassir Mubarak Hussein Mustafa,King Fahd University of Petroleum and Minerals,Compressive strength;Atterberg limits;Compaction;Artificial neural network;Lime,"Earth materials have been used in construction as safe, healthy and environmentally sustainable. It is often challenging to develop an optimum soil mix because of the significant variations in soil properties from one soil to another. The current study analyzed the soil properties, including the grain size distribution, Atterberg limits, compaction characteristics, etc., using multilinear regression (MLR) and artificial neural networks (ANN). Data collected from previous studies (i.e., 488 cases) for stabilized (with either cement or lime) and unstabilized soils were considered and analyzed. Missing data were estimated by correlations reported in previous studies. Then, different ANNs were designed (trained and validated) using Levenberg-Marquardt (L-M) algorithms. Using the MLR, several models were developed to estimate the compressive strength of both unstabilized and stabilized soils with a Pearson Coefficient of Correlation (R<sup>2</sup>) equal to 0.2227 and 0.766, respectively. On the other hand, developed ANNs gave a higher value for R<sup>2</sup> than MLR (with the highest value achieved at 0.9883). Thereafter, an experimental program was carried out to validate the results achieved in this study. Finally, a sensitivity analysis was carried out using the resulting networks to assess the effect of different soil properties on the unconfined compressive strength (UCS). Moreover, suitable recommendations for earth materials mixes were presented.",True,True,True,True,True,False,False,True
https://openalex.org/W4308548014,https://doi.org/10.3390/polym14214717,Investigating the Bond Strength of FRP Laminates with Concrete Using LIGHT GBM and SHAPASH Analysis,2022,Polymers,2073-4360,True,https://www.mdpi.com/2073-4360/14/21/4717/pdf?version=1667791966,35,8,Muhammad Nasir Amin,King Faisal University,Fibre-reinforced plastic;Materials science;Structural engineering;Groove (engineering);Linear regression,"The corrosion of steel reinforcement necessitates regular maintenance and repair of a variety of reinforced concrete structures. Retrofitting of beams, joints, columns, and slabs frequently involves the use of fiber-reinforced polymer (FRP) laminates. In order to develop simple prediction models for calculating the interfacial bond strength (IBS) of FRP laminates on a concrete prism containing grooves, this research evaluated the nonlinear capabilities of three ensemble methods—namely, random forest (RF) regression, extreme gradient boosting (XGBoost), and Light Gradient Boosting Machine (LIGHT GBM) models—based on machine learning (ML). In the present study, the IBS was the desired variable, while the model comprised five input parameters: elastic modulus x thickness of FRP (EfTf), width of FRP plate (bf), concrete compressive strength (fc′), width of groove (bg), and depth of groove (hg). The optimal parameters for each ensemble model were selected based on trial-and-error methods. The aforementioned models were trained on 70% of the entire dataset, while the remaining data (i.e., 30%) were used for the validation of the developed models. The evaluation was conducted on the basis of reliable accuracy indices. The minimum value of correlation of determination (R2 = 0.82) was observed for the testing data of the RF regression model. In contrast, the highest (R2 = 0.942) was obtained for LIGHT GBM for the training data. Overall, the three models showed robust performance in terms of correlation and error evaluation; however, the trend of accuracy was obtained as follows: LIGHT GBM > XGBoost > RF regression. Owing to the superior performance of LIGHT GBM, it may be considered a reliable ML prediction technique for computing the bond strength of FRP laminates and concrete prisms. The performance of the models was further supplemented by comparing the slopes of regression lines between the observed and predicted values, along with error analysis (i.e., mean absolute error (MAE), and root-mean-square error (RMSE)), predicted-to-experimental ratio, and Taylor diagrams. Moreover, the SHAPASH analysis revealed that the elastic modulus x thickness of FRP and width of FRP plate are the factors most responsible for IBS in FRP.",True,True,False,True,True,False,False,True
https://openalex.org/W4391733030,https://doi.org/10.1016/j.heliyon.2024.e25997,"Hybrid nonlinear regression model versus MARS, MEP, and ANN to evaluate the effect of the size and content of waste tire rubber on the compressive strength of concrete",2024,Heliyon,2405-8440,True,https://doi.org/10.1016/j.heliyon.2024.e25997,34,6,Dilshad Kakasor Ismael Jaf,Salahaddin University-Erbil,Compressive strength;Aggregate (composite);Natural rubber;Materials science;Cement,"Tire rubber waste is globally accumulated every year. Therefore, a solution to this problem should be found since, if landfilled, it is not biodegradable and causes environmental issues. One of the most effective ways is recycling those wastes or using them as a replacement for normal aggregate in the concrete mixture, which has high impact resistance and toughness; thus, it will be a good choice. In this study, 135 data were collected from previous literature to develop a model for the prediction of rubberized concrete compressive strength; the database comprised different mixture proportions, the maximum size of the rubber (1-40 mm), and the rubber percentage (0-100%) replacing natural fine and coarse aggregates were among the input parameters in addition to cement content (380-500 kg/m<sup>3</sup>) water content (129-228 kg/m<sup>3</sup>), fine aggregate content (0-925 kg/m<sup>3</sup>), coarse aggregate content (0-1303 kg/m<sup>3</sup>), and curing time of the samples (1-96 Days); then the collected data were used in developing Multi Expression Programming (MEP), Artificial Neural Network (ANN), Multi Adaptive Regression Spline (MARS), and Nonlinear Regression (NLR) Models for predicting compressive strength (CS) of rubberized concrete. The parametric analysis reveals that as the maximum rubber size increases, the reduction in compressive strength becomes more pronounced. Notably, this strength decline is more significant when rubber replaces coarse aggregate than its replacement of fine aggregate. Among the input parameters considered, it is evident that the fine aggregate content exerts the most substantial influence on the compressive strength of rubberized concrete. Its impact on predicting compressive strength surpasses other factors, with the concrete samples' curing time ranking second in importance. According to the assessment tools, the ANN model performed better than other developed models, with high R<sup>2</sup> and lower RMSE, MAE, SI, and MAPE. Additionally, ANN and MARS models predicted the CS of different sizes better than MEP and NLR models. Subsequently, we employed the collected data to develop predictive models using Multi Expression Programming (MEP), Artificial Neural Network (ANN), Multi Adaptive Regression Spline (MARS), and Nonlinear Regression (NLR) techniques to forecast the compressive strength (CS) of rubberized concrete. The statistical analysis tools assessed the performance of these developed models through various evaluation criteria, including the Coefficient of Determination (R2), Root Mean Square Error (RMSE), Mean Absolute Error (MAE), Scatter Index (SI), and Mean Absolute Percentage Error (MAPE). In summary, our study underscores the efficacy of recycling rubber materials in concrete production. It presents a powerful predictive model for assessing the compressive strength of rubberized concrete, with the ANN model standing out as the most accurate and reliable choice for this purpose.",True,True,False,True,True,False,False,True
https://openalex.org/W4390479507,https://doi.org/10.3390/app14010398,Advances in Machine Learning Techniques Used in Fatigue Life Prediction of Welded Structures,2023,Applied Sciences,2076-3417,True,https://www.mdpi.com/2076-3417/14/1/398/pdf?version=1704038908,34,3,Sadiq Gbagba,Free University of Bozen-Bolzano,Welding;Automation;Computer science;Shipbuilding;Stress intensity factor,"In the shipbuilding, construction, automotive, and aerospace industries, welding is still a crucial manufacturing process because it can be utilized to create massive, intricate structures with exact dimensional specifications. These kinds of structures are essential for urbanization considering they are used in applications such as tanks, ships, and bridges. However, one of the most important types of structural damage in welding continues to be fatigue. Therefore, it is necessary to take this phenomenon into account when designing and to assess it while a structure is in use. Although traditional methodologies including strain life, linear elastic fracture mechanics, and stress-based procedures are useful for diagnosing fatigue failures, these techniques are typically geometry restricted, require a lot of computing time, are not self-improving, and have limited automation capabilities. Meanwhile, following the conception of machine learning, which can swiftly discover failure trends, cut costs, and time while also paving the way for automation, many damage problems have shown promise in receiving exceptional solutions. This study seeks to provide a thorough overview of how algorithms of machine learning are utilized to forecast the life span of structures joined with welding. It will also go through their drawbacks and advantages. Specifically, the perspectives examined are from the views of the material type, application, welding method, input parameters, and output parameters. It is seen that input parameters such as arc voltage, welding speed, stress intensity factor range, crack growth parameters, stress histories, thickness, and nugget size influence output parameters in the manner of residual stress, number of cycles to failure, impact strength, and stress concentration factors, amongst others. Steel (including high strength steel and stainless steel) accounted for the highest frequency of material usage, while bridges were the most desired area of application. Meanwhile, the predominant taxonomy of machine learning was the random/hybrid-based type. Thus, the selection of the most appropriate and reliable algorithm for any requisite matter in this area could ultimately be determined, opening new research and development opportunities for automation, testing, structural integrity, structural health monitoring, and damage-tolerant design of welded structures.",True,True,True,True,True,False,False,True
https://openalex.org/W4313360704,https://doi.org/10.3390/su15010641,Machine Learning-Based Predictive Modeling of Sustainable Lightweight Aggregate Concrete,2022,Sustainability,2071-1050,True,https://www.mdpi.com/2071-1050/15/1/641/pdf?version=1672385457,33,5,Fazal Hussain,National University of Sciences and Technology,Support vector machine;Aggregate (composite);Computer science;Artificial neural network;Machine learning,"Nowadays, lightweight aggregate concrete is becoming more popular due to its versatile properties. It mainly helps to reduce the dead loads of the structure, which ultimately reduces design load requirements. The main challenge associated with lightweight aggregate concrete is finding an optimized mix per requirements. However, the conventional material design of this composite is quite costly, time-consuming, and iterative. This research proposes a simplified methodology for the mix designing of structural and non-structural lightweight aggregate concrete by incorporating machine learning. For this purpose, five distinct machine learning algorithms, support vector machine (SVM), artificial neural network (ANN), decision tree (DT), Gaussian process of regression (GPR), and extreme gradient boosting tree (XGBoost) algorithms, were investigated. For the training, testing, and validation process, a total of 420 data points were collected from 43 published journal articles. The performance of models was evaluated based on statistical performance indicators. Overall, 11 input parameters, including ingredients of the concrete mix and aggregate properties were entertained; the only output parameter was the compressive strength of lightweight concrete. The results revealed that the GPR model outperformed the remaining four machine learning models by attaining an R2 value of 0.99, RMSE of 1.34, MSE of 1.79, and MAE of 0.69. In a nutshell, these simplified modern techniques can be employed to make the design of lightweight aggregate concrete easy without extensive experimentation.",True,True,True,True,True,False,False,True
https://openalex.org/W4281784978,https://doi.org/10.1186/s40069-022-00522-y,Failure Mode Detection of Reinforced Concrete Shear Walls Using Ensemble Deep Neural Networks,2022,International Journal of Concrete Structures and Materials,1976-0485,True,https://ijcsm.springeropen.com/counter/pdf/10.1186/s40069-022-00522-y,33,2,Mohammad Sadegh Barkhordari,Amirkabir University of Technology,Ensemble forecasting;Ensemble learning;AdaBoost;Random forest;Artificial neural network,"Abstract Reinforced concrete structural walls (RCSWs) are one of the most efficient lateral force-resisting systems used in buildings, providing sufficient strength, stiffness, and deformation capacities to withstand the forces generated during earthquake ground motions. Identifying the failure mode of the RCSWs is a critical task that can assist engineers and designers in choosing appropriate retrofitting solutions. This study evaluates the efficiency of three ensemble deep neural network models, including the model averaging ensemble, weighted average ensemble, and integrated stacking ensemble for predicting the failure mode of the RCSWs. The ensemble deep neural network models are compared against previous studies that used traditional well-known ensemble models (AdaBoost, XGBoost, LightGBM, CatBoost) and traditional machine learning methods (Naïve Bayes, K-Nearest Neighbors, Decision Tree, and Random Forest). The weighted average ensemble model is proposed as the best-suited prediction model for identifying the failure mode since it has the highest accuracy, precision, and recall among the alternative models. In addition, since complex and advanced machine learning-based models are commonly referred to as black-box, the SHapley Additive exPlanation method is also used to interpret the model workflow and illustrate the importance and contribution of the components that impact determining the failure mode of the RCSWs.",True,True,True,True,True,False,False,True
https://openalex.org/W4391450114,https://doi.org/10.3390/buildings14020396,Towards Designing Durable Sculptural Elements: Ensemble Learning in Predicting Compressive Strength of Fiber-Reinforced Nano-Silica Modified Concrete,2024,Buildings,2075-5309,True,https://www.mdpi.com/2075-5309/14/2/396/pdf?version=1706781755,32,4,Ranran Wang,Guangzhou University,Compressive strength;Fiber;Materials science;Nano-;Structural engineering,"Fiber-reinforced nano-silica concrete (FrRNSC) was applied to a concrete sculpture to address the issue of brittle fracture, and the primary objective of this study was to explore the potential of hybridizing the Grey Wolf Optimizer (GWO) with four robust and intelligent ensemble learning techniques, namely XGBoost, LightGBM, AdaBoost, and CatBoost, to anticipate the compressive strength of fiber-reinforced nano-silica concrete (FrRNSC) for sculptural elements. The optimization of hyperparameters for these techniques was performed using the GWO metaheuristic algorithm, enhancing accuracy through the creation of four hybrid ensemble learning models: GWO-XGBoost, GWO-LightGBM, GWO-AdaBoost, and GWO-CatBoost. A comparative analysis was conducted between the results obtained from these hybrid models and their conventional counterparts. The evaluation of these models is based on five key indices: R2, RMSE, VAF, MAE, and bias, addressing an objective assessment of the predictive models’ performance and capabilities. The outcomes reveal that GWO-XGBoost, exhibiting R2 values of (0.971 and 0.978) for the train and test stages, respectively, emerges as the best predictive model for estimating the compressive strength of fiber-reinforced nano-silica concrete (FrRNSC) compared to other models. Consequently, the proposed GWO-XGBoost algorithm proves to be an efficient tool for anticipating CSFrRNSC.",True,True,True,True,True,False,False,True
https://openalex.org/W3196594788,https://doi.org/10.3390/app11178258,Multiple-Input Convolutional Neural Network Model for Large-Scale Seismic Damage Assessment of Reinforced Concrete Frame Buildings,2021,Applied Sciences,2076-3417,True,https://www.mdpi.com/2076-3417/11/17/8258/pdf,32,6,Xiong Chen,Shenzhen University,Computer science;Convolutional neural network;Frame (networking);Reinforced concrete;Computation,"This study introduces a multiple-input convolutional neural network (MI-CNN) model for the seismic damage assessment of regional buildings. First, ground motion sequences together with building attribute data are adopted as inputs of the proposed MI-CNN model. Second, the prediction accuracy of MI-CNN model is discussed comprehensively for different scenarios. The overall prediction accuracy is 79.7%, and the prediction accuracies for all scenarios are above 77%, indicating a good prediction performance of the proposed method. The computation efficiency of the proposed method is 340 times faster than that of the nonlinear multi-degree-of-freedom shear model using time history analysis. Third, a case study is conducted for reinforced concrete (RC) frame buildings in Shenzhen city, and two seismic scenarios (i.e., M6.5 and M7.5) are studied for the area. The simulation results of the area indicate a good agreement between the MI-CNN model and the benchmark model. The outcomes of this study are expected to provide a useful reference for timely emergency response and disaster relief after earthquakes.",True,True,True,True,True,False,False,True
https://openalex.org/W4394691152,https://doi.org/10.1038/s41598-024-57896-0,Forecasting the strength of preplaced aggregate concrete using interpretable machine learning approaches,2024,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-024-57896-0.pdf,31,5,Muhammad Faisal Javed,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Compressive strength;Mean squared error;Portland cement;Coefficient of determination;Random forest,"Preplaced aggregate concrete (PAC) also known as two-stage concrete (TSC) is widely used in construction engineering for various applications. To produce PAC, a mixture of Portland cement, sand, and admixtures is injected into a mold subsequent to the deposition of coarse aggregate. This process complicates the prediction of compressive strength (CS), demanding thorough investigation. Consequently, the emphasis of this study is on enhancing the comprehension of PAC compressive strength using machine learning models. Thirteen models are evaluated with 261 data points and eleven input variables. The result depicts that xgboost demonstrates exceptional accuracy with a correlation coefficient of 0.9791 and a normalized coefficient of determination (R<sup>2</sup>) of 0.9583. Moreover, Gradient boosting (GB) and Cat boost (CB) also perform well due to its robust performance. In addition, Adaboost, Voting regressor, and Random forest yield precise predictions with low mean absolute error (MAE) and root mean square error (RMSE) values. The sensitivity analysis (SA) reveals the significant impact of key input parameters on overall model sensitivity. Notably, gravel takes the lead with a substantial 44.7% contribution, followed by sand at 19.5%, cement at 15.6%, and Fly ash and GGBS at 5.9% and 5.1%, respectively. The best fit model i.e., XG-Boost model, was employed for SHAP analysis to assess the relative importance of contributing attributes and optimize input variables. The SHAP analysis unveiled the water-to-binder (W/B) ratio, superplasticizer, and gravel as the most significant factors influencing the CS of PAC. Furthermore, graphical user interface (GUI) have been developed for practical applications in predicting concrete strength. This simplifies the process and offers a valuable tool for leveraging the model's potential in the field of civil engineering. This comprehensive evaluation provides valuable insights to researchers and practitioners, empowering them to make informed choices in predicting PAC compressive strength in construction projects. By enhancing the reliability and applicability of predictive models, this study contributes to the field of preplaced aggregate concrete strength prediction.",True,True,True,True,True,False,False,True
https://openalex.org/W4386030965,https://doi.org/10.1007/s13369-023-08176-y,Machine Learning Regression Algorithms for Shear Strength Prediction of SFRC-DBs: Performance Evaluation and Comparisons,2023,Arabian Journal for Science and Engineering,2191-4281,False,,31,2,Majdi Maabreh,Hashemite University,Random forest;Machine learning;Artificial intelligence;Multilayer perceptron;Mean squared error,,True,True,False,True,True,False,False,True
https://openalex.org/W4393393225,https://doi.org/10.1186/s40069-023-00653-w,Comparative Analysis of Gradient-Boosting Ensembles for Estimation of Compressive Strength of Quaternary Blend Concrete,2024,International Journal of Concrete Structures and Materials,1976-0485,True,https://ijcsm.springeropen.com/counter/pdf/10.1186/s40069-023-00653-w,30,10,Ismail B. Mustapha,University of Technology Malaysia,Compressive strength;Boosting (machine learning);Quaternary;Materials science;Geotechnical engineering,"Abstract Concrete compressive strength is usually determined 28 days after casting via crushing of samples. However, the design strength may not be achieved after this time-consuming and tedious process. While the use of machine learning (ML) and other computational intelligence methods have become increasingly common in recent years, findings from pertinent literatures show that the gradient-boosting ensemble models mostly outperform comparative methods while also allowing interpretable model. Contrary to comparison with other model types that has dominated existing studies, this study centres on a comprehensive comparative analysis of the performance of four widely used gradient-boosting ensemble implementations [namely, gradient-boosting regressor, light gradient-boosting model (LightGBM), extreme gradient boosting (XGBoost), and CatBoost] for estimation of the compressive strength of quaternary blend concrete. Given components of cement, Blast Furnace Slag (GGBS), Fly Ash, water, superplasticizer, coarse aggregate, and fine aggregate in addition to the age of each concrete mixture as input features, the performance of each model based on R 2 , RMSE, MAPE and MAE across varying training–test ratios generally show a decreasing trend in model performance as test partition increases. Overall, the test results showed that CatBoost outperformed the other models with R 2 , RMSE, MAE and MAPE values of 0.9838, 2.0709, 1.5966 and 0.0629, respectively, with further statistical analysis showing the significance of these results. Although the age of each concrete mixture was found to be the most important input feature for all four boosting models, sensitivity analysis of each model shows that the compressive strength of the mixtures does increase significantly after 100 days. Finally, a comparison of the performance with results from different ML-based methods in pertinent literature further shows the superiority of CatBoost over reported the methods.",True,True,True,True,True,False,False,True
https://openalex.org/W4406833268,https://doi.org/10.1007/s44268-025-00048-8,Prediction of mechanical properties of eco-friendly concrete using machine learning algorithms and partial dependence plot analysis,2025,Smart Construction and Sustainable Cities,2731-9032,True,https://link.springer.com/content/pdf/10.1007/s44268-025-00048-8.pdf,29,7,Tonmoy Roy,Utah State University,Plot (graphics);Algorithm;Environmentally friendly;Computer science;Machine learning,"Abstract Rice husk ash concrete (RHAC) shows promise as a beneficial supplementary material in concrete. However, determining mechanical properties such as compressive strength (CS) and splitting tensile strength (STS) of RHAC through conventional lab-scale methods is laborious and time-consuming. In this research, seven important variables were selected as inputs to predict CS and STS using machine learning (ML) models, including Gaussian Process Regression (GPR), Random Forest Regression (RFR), and Decision Tree Regression (DTR) with grid search optimization. The result presented revealed that selected machine learning models provide well accuracy for CS and STS estimates. Among these, the DTR model demonstrated superior performance, with CS prediction R 2 , RMSE, MAE, and MAPE values of 0.964, 3.314, 2.225, and 5.068, at the testing stage respectively. For STS at the testing stage, DTR achieved R 2 of 0.969, RMSE of 0.177, MAE of 0.1322, and MAPE of 3.413. GPR and RFR models also performed well, with R 2 values of 0.9434 and 0.9530 for CS prediction. The partial dependence plot (PDP) analysis revealed the optimal mix design parameters for achieving the desired strength. These results offer valuable insights for sustainable construction, allowing engineers to efficiently predict and optimize material performance, reducing the reliance on time-consuming lab methods.",True,True,False,True,True,False,False,True
https://openalex.org/W4412451360,https://doi.org/10.1038/s41598-025-10342-1,Machine learning approaches for forecasting compressive strength of high-strength concrete,2025,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-025-10342-1.pdf,29,4,M.M. Shaaban,,Compressive strength;Python (programming language);Silica fume;Mean squared error;Hyperparameter,"Identifying the mechanical properties of High Strength Concrete (HSC), particularly compressive strength, is critical for safety purposes. Concrete compressive strength is determined by using laboratory experiments, which are costly and time-consuming. Artificial intelligence (AI) methods reduce time and money. This research proposes a machine learning (ML) model using the Python programming language to predict the compressive strength of HSC. The dataset used for the models was obtained from original experimental tests. Important parameters, namely cement content, silica fume, water, superplasticizer, sand, gravel, and curing age, were taken as input to predict the output, which was the compressive strength. Various regression models were investigated for the prediction of outcome compressive strength. To optimize the models, hyperparameters were tuned, and measures such as Mean Absolute Error (MAE), Mean Squared Error (MSE), and R-squared were used for evaluation. XGBoost (R<sup>2</sup> ≈ 0.94) outperformed other models, demonstrating ML's potential for HSC strength prediction and demonstrated that Python can be successfully applied to establish accurate and reliable prediction models.",True,True,True,True,True,False,False,True
