scenario,outer_fold,protocol,alpha,model,margin,inner_r_all,inner_coverage,feasible,chosen,reason,action_set,confidence
beam_release,3,source,0.2,RandomForest,0.6,0.00466,0.3463,True,False,,,
beam_release,3,source,0.2,RandomForest,0.65,0.00466,0.3432,True,False,,,
beam_release,3,source,0.2,RandomForest,0.7,0.00466,0.3416,True,False,,,
beam_release,3,source,0.2,RandomForest,0.75,0.00466,0.3401,True,False,,,
beam_release,3,source,0.2,RandomForest,0.8,0.00466,0.3385,True,False,,,
beam_release,3,source,0.2,RandomForest,0.85,0.00466,0.3385,True,False,,,
beam_release,3,source,0.2,RandomForest,0.9,0.00466,0.3261,True,False,,,
beam_release,3,source,0.2,RandomForest,0.95,0.00466,0.3261,True,False,,,
beam_release,3,source,0.2,RandomForest,1.0,0.00311,0.3245,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.0,0.00932,0.4099,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.05,0.00466,0.3975,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.1,0.00466,0.3944,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.15,0.00466,0.3929,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.2,0.00466,0.3851,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.25,0.00466,0.3789,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.3,0.00466,0.3773,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.35,0.00466,0.3773,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.4,0.00466,0.3758,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.45,0.00466,0.368,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.5,0.00466,0.3649,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.55,0.00466,0.3618,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.6,0.00466,0.3525,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.65,0.00466,0.3447,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.7,0.00466,0.3416,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.75,0.00311,0.3354,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.8,0.00311,0.3168,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.85,0.00311,0.3121,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.9,0.00311,0.3043,True,False,,,
beam_release,3,source,0.2,GradientBoosting,0.95,0.00311,0.2966,True,False,,,
beam_release,3,source,0.2,GradientBoosting,1.0,0.00311,0.2904,True,False,,,
beam_release,4,random,0.05,Ridge,0.0,0.0264,0.5078,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,4,random,0.05,Ridge,0.05,0.01863,0.4984,True,False,,,
beam_release,4,random,0.05,Ridge,0.1,0.01242,0.4814,True,False,,,
beam_release,4,random,0.05,Ridge,0.15,0.01087,0.4752,True,False,,,
beam_release,4,random,0.05,Ridge,0.2,0.00621,0.4643,True,False,,,
beam_release,4,random,0.05,Ridge,0.25,0.00466,0.4534,True,False,,,
beam_release,4,random,0.05,Ridge,0.3,0.00311,0.4488,True,False,,,
beam_release,4,random,0.05,Ridge,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.05,Ridge,0.4,0.00311,0.4379,True,False,,,
beam_release,4,random,0.05,Ridge,0.45,0.00155,0.4317,True,False,,,
beam_release,4,random,0.05,Ridge,0.5,0.0,0.4224,True,False,,,
beam_release,4,random,0.05,Ridge,0.55,0.0,0.4146,True,False,,,
beam_release,4,random,0.05,Ridge,0.6,0.0,0.4084,True,False,,,
beam_release,4,random,0.05,Ridge,0.65,0.0,0.4022,True,False,,,
beam_release,4,random,0.05,Ridge,0.7,0.0,0.396,True,False,,,
beam_release,4,random,0.05,Ridge,0.75,0.0,0.3898,True,False,,,
beam_release,4,random,0.05,Ridge,0.8,0.0,0.382,True,False,,,
beam_release,4,random,0.05,Ridge,0.85,0.0,0.3711,True,False,,,
beam_release,4,random,0.05,Ridge,0.9,0.0,0.3618,True,False,,,
beam_release,4,random,0.05,Ridge,0.95,0.0,0.3463,True,False,,,
beam_release,4,random,0.05,Ridge,1.0,0.0,0.3416,True,False,,,
beam_release,4,random,0.05,RandomForest,0.0,0.01087,0.4984,True,False,,,
beam_release,4,random,0.05,RandomForest,0.05,0.00932,0.4922,True,False,,,
beam_release,4,random,0.05,RandomForest,0.1,0.00932,0.486,True,False,,,
beam_release,4,random,0.05,RandomForest,0.15,0.00621,0.4705,True,False,,,
beam_release,4,random,0.05,RandomForest,0.2,0.00311,0.4627,True,False,,,
beam_release,4,random,0.05,RandomForest,0.25,0.00311,0.4534,True,False,,,
beam_release,4,random,0.05,RandomForest,0.3,0.00311,0.4472,True,False,,,
beam_release,4,random,0.05,RandomForest,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.05,RandomForest,0.4,0.00155,0.4379,True,False,,,
beam_release,4,random,0.05,RandomForest,0.45,0.00155,0.4286,True,False,,,
beam_release,4,random,0.05,RandomForest,0.5,0.00155,0.4208,True,False,,,
beam_release,4,random,0.05,RandomForest,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.05,RandomForest,0.6,0.00155,0.413,True,False,,,
beam_release,4,random,0.05,RandomForest,0.65,0.00155,0.4099,True,False,,,
beam_release,4,random,0.05,RandomForest,0.7,0.00155,0.4053,True,False,,,
beam_release,4,random,0.05,RandomForest,0.75,0.00155,0.4006,True,False,,,
beam_release,4,random,0.05,RandomForest,0.8,0.00155,0.3835,True,False,,,
beam_release,4,random,0.05,RandomForest,0.85,0.00155,0.3773,True,False,,,
beam_release,4,random,0.05,RandomForest,0.9,0.0,0.3742,True,False,,,
beam_release,4,random,0.05,RandomForest,0.95,0.0,0.3649,True,False,,,
beam_release,4,random,0.05,RandomForest,1.0,0.0,0.3556,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.0,0.01242,0.4969,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.05,0.01087,0.4922,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.1,0.00776,0.4845,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.15,0.00776,0.4814,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.2,0.00776,0.4674,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.25,0.00621,0.4596,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.3,0.00311,0.4503,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.35,0.00311,0.4394,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.4,0.00155,0.4332,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.45,0.00155,0.4301,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.5,0.00155,0.4239,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.6,0.00155,0.4084,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.65,0.00155,0.4022,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.7,0.00155,0.3991,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.75,0.00155,0.3975,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.8,0.00155,0.3944,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.85,0.00155,0.3929,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.9,0.00155,0.3804,True,False,,,
beam_release,4,random,0.05,GradientBoosting,0.95,0.00155,0.3758,True,False,,,
beam_release,4,random,0.05,GradientBoosting,1.0,0.00155,0.3587,True,False,,,
beam_release,4,random,0.1,Ridge,0.0,0.0264,0.5078,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,4,random,0.1,Ridge,0.05,0.01863,0.4984,True,False,,,
beam_release,4,random,0.1,Ridge,0.1,0.01242,0.4814,True,False,,,
beam_release,4,random,0.1,Ridge,0.15,0.01087,0.4752,True,False,,,
beam_release,4,random,0.1,Ridge,0.2,0.00621,0.4643,True,False,,,
beam_release,4,random,0.1,Ridge,0.25,0.00466,0.4534,True,False,,,
beam_release,4,random,0.1,Ridge,0.3,0.00311,0.4488,True,False,,,
beam_release,4,random,0.1,Ridge,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.1,Ridge,0.4,0.00311,0.4379,True,False,,,
beam_release,4,random,0.1,Ridge,0.45,0.00155,0.4317,True,False,,,
beam_release,4,random,0.1,Ridge,0.5,0.0,0.4224,True,False,,,
beam_release,4,random,0.1,Ridge,0.55,0.0,0.4146,True,False,,,
beam_release,4,random,0.1,Ridge,0.6,0.0,0.4084,True,False,,,
beam_release,4,random,0.1,Ridge,0.65,0.0,0.4022,True,False,,,
beam_release,4,random,0.1,Ridge,0.7,0.0,0.396,True,False,,,
beam_release,4,random,0.1,Ridge,0.75,0.0,0.3898,True,False,,,
beam_release,4,random,0.1,Ridge,0.8,0.0,0.382,True,False,,,
beam_release,4,random,0.1,Ridge,0.85,0.0,0.3711,True,False,,,
beam_release,4,random,0.1,Ridge,0.9,0.0,0.3618,True,False,,,
beam_release,4,random,0.1,Ridge,0.95,0.0,0.3463,True,False,,,
beam_release,4,random,0.1,Ridge,1.0,0.0,0.3416,True,False,,,
beam_release,4,random,0.1,RandomForest,0.0,0.01087,0.4984,True,False,,,
beam_release,4,random,0.1,RandomForest,0.05,0.00932,0.4922,True,False,,,
beam_release,4,random,0.1,RandomForest,0.1,0.00932,0.486,True,False,,,
beam_release,4,random,0.1,RandomForest,0.15,0.00621,0.4705,True,False,,,
beam_release,4,random,0.1,RandomForest,0.2,0.00311,0.4627,True,False,,,
beam_release,4,random,0.1,RandomForest,0.25,0.00311,0.4534,True,False,,,
beam_release,4,random,0.1,RandomForest,0.3,0.00311,0.4472,True,False,,,
beam_release,4,random,0.1,RandomForest,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.1,RandomForest,0.4,0.00155,0.4379,True,False,,,
beam_release,4,random,0.1,RandomForest,0.45,0.00155,0.4286,True,False,,,
beam_release,4,random,0.1,RandomForest,0.5,0.00155,0.4208,True,False,,,
beam_release,4,random,0.1,RandomForest,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.1,RandomForest,0.6,0.00155,0.413,True,False,,,
beam_release,4,random,0.1,RandomForest,0.65,0.00155,0.4099,True,False,,,
beam_release,4,random,0.1,RandomForest,0.7,0.00155,0.4053,True,False,,,
beam_release,4,random,0.1,RandomForest,0.75,0.00155,0.4006,True,False,,,
beam_release,4,random,0.1,RandomForest,0.8,0.00155,0.3835,True,False,,,
beam_release,4,random,0.1,RandomForest,0.85,0.00155,0.3773,True,False,,,
beam_release,4,random,0.1,RandomForest,0.9,0.0,0.3742,True,False,,,
beam_release,4,random,0.1,RandomForest,0.95,0.0,0.3649,True,False,,,
beam_release,4,random,0.1,RandomForest,1.0,0.0,0.3556,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.0,0.01242,0.4969,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.05,0.01087,0.4922,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.1,0.00776,0.4845,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.15,0.00776,0.4814,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.2,0.00776,0.4674,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.25,0.00621,0.4596,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.3,0.00311,0.4503,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.35,0.00311,0.4394,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.4,0.00155,0.4332,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.45,0.00155,0.4301,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.5,0.00155,0.4239,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.6,0.00155,0.4084,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.65,0.00155,0.4022,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.7,0.00155,0.3991,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.75,0.00155,0.3975,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.8,0.00155,0.3944,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.85,0.00155,0.3929,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.9,0.00155,0.3804,True,False,,,
beam_release,4,random,0.1,GradientBoosting,0.95,0.00155,0.3758,True,False,,,
beam_release,4,random,0.1,GradientBoosting,1.0,0.00155,0.3587,True,False,,,
beam_release,4,random,0.2,Ridge,0.0,0.0264,0.5078,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,4,random,0.2,Ridge,0.05,0.01863,0.4984,True,False,,,
beam_release,4,random,0.2,Ridge,0.1,0.01242,0.4814,True,False,,,
beam_release,4,random,0.2,Ridge,0.15,0.01087,0.4752,True,False,,,
beam_release,4,random,0.2,Ridge,0.2,0.00621,0.4643,True,False,,,
beam_release,4,random,0.2,Ridge,0.25,0.00466,0.4534,True,False,,,
beam_release,4,random,0.2,Ridge,0.3,0.00311,0.4488,True,False,,,
beam_release,4,random,0.2,Ridge,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.2,Ridge,0.4,0.00311,0.4379,True,False,,,
beam_release,4,random,0.2,Ridge,0.45,0.00155,0.4317,True,False,,,
beam_release,4,random,0.2,Ridge,0.5,0.0,0.4224,True,False,,,
beam_release,4,random,0.2,Ridge,0.55,0.0,0.4146,True,False,,,
beam_release,4,random,0.2,Ridge,0.6,0.0,0.4084,True,False,,,
beam_release,4,random,0.2,Ridge,0.65,0.0,0.4022,True,False,,,
beam_release,4,random,0.2,Ridge,0.7,0.0,0.396,True,False,,,
beam_release,4,random,0.2,Ridge,0.75,0.0,0.3898,True,False,,,
beam_release,4,random,0.2,Ridge,0.8,0.0,0.382,True,False,,,
beam_release,4,random,0.2,Ridge,0.85,0.0,0.3711,True,False,,,
beam_release,4,random,0.2,Ridge,0.9,0.0,0.3618,True,False,,,
beam_release,4,random,0.2,Ridge,0.95,0.0,0.3463,True,False,,,
beam_release,4,random,0.2,Ridge,1.0,0.0,0.3416,True,False,,,
beam_release,4,random,0.2,RandomForest,0.0,0.01087,0.4984,True,False,,,
beam_release,4,random,0.2,RandomForest,0.05,0.00932,0.4922,True,False,,,
beam_release,4,random,0.2,RandomForest,0.1,0.00932,0.486,True,False,,,
beam_release,4,random,0.2,RandomForest,0.15,0.00621,0.4705,True,False,,,
beam_release,4,random,0.2,RandomForest,0.2,0.00311,0.4627,True,False,,,
beam_release,4,random,0.2,RandomForest,0.25,0.00311,0.4534,True,False,,,
beam_release,4,random,0.2,RandomForest,0.3,0.00311,0.4472,True,False,,,
beam_release,4,random,0.2,RandomForest,0.35,0.00311,0.4425,True,False,,,
beam_release,4,random,0.2,RandomForest,0.4,0.00155,0.4379,True,False,,,
beam_release,4,random,0.2,RandomForest,0.45,0.00155,0.4286,True,False,,,
beam_release,4,random,0.2,RandomForest,0.5,0.00155,0.4208,True,False,,,
beam_release,4,random,0.2,RandomForest,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.2,RandomForest,0.6,0.00155,0.413,True,False,,,
beam_release,4,random,0.2,RandomForest,0.65,0.00155,0.4099,True,False,,,
beam_release,4,random,0.2,RandomForest,0.7,0.00155,0.4053,True,False,,,
beam_release,4,random,0.2,RandomForest,0.75,0.00155,0.4006,True,False,,,
beam_release,4,random,0.2,RandomForest,0.8,0.00155,0.3835,True,False,,,
beam_release,4,random,0.2,RandomForest,0.85,0.00155,0.3773,True,False,,,
beam_release,4,random,0.2,RandomForest,0.9,0.0,0.3742,True,False,,,
beam_release,4,random,0.2,RandomForest,0.95,0.0,0.3649,True,False,,,
beam_release,4,random,0.2,RandomForest,1.0,0.0,0.3556,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.0,0.01242,0.4969,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.05,0.01087,0.4922,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.1,0.00776,0.4845,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.15,0.00776,0.4814,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.2,0.00776,0.4674,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.25,0.00621,0.4596,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.3,0.00311,0.4503,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.35,0.00311,0.4394,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.4,0.00155,0.4332,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.45,0.00155,0.4301,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.5,0.00155,0.4239,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.55,0.00155,0.4161,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.6,0.00155,0.4084,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.65,0.00155,0.4022,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.7,0.00155,0.3991,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.75,0.00155,0.3975,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.8,0.00155,0.3944,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.85,0.00155,0.3929,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.9,0.00155,0.3804,True,False,,,
beam_release,4,random,0.2,GradientBoosting,0.95,0.00155,0.3758,True,False,,,
beam_release,4,random,0.2,GradientBoosting,1.0,0.00155,0.3587,True,False,,,
beam_release,4,source,0.05,Ridge,0.0,0.0528,0.4969,False,False,,,
beam_release,4,source,0.05,Ridge,0.05,0.04814,0.4814,True,False,,,
beam_release,4,source,0.05,Ridge,0.1,0.04814,0.4783,True,False,,,
beam_release,4,source,0.05,Ridge,0.15,0.04658,0.4705,True,False,,,
beam_release,4,source,0.05,Ridge,0.2,0.04658,0.4643,True,False,,,
beam_release,4,source,0.05,Ridge,0.25,0.04193,0.4472,True,False,,,
beam_release,4,source,0.05,Ridge,0.3,0.03727,0.4394,True,False,,,
beam_release,4,source,0.05,Ridge,0.35,0.0295,0.4208,True,False,,,
beam_release,4,source,0.05,Ridge,0.4,0.0264,0.4099,True,False,,,
beam_release,4,source,0.05,Ridge,0.45,0.02019,0.3944,True,False,,,
beam_release,4,source,0.05,Ridge,0.5,0.02019,0.3898,True,False,,,
beam_release,4,source,0.05,Ridge,0.55,0.01863,0.3804,True,False,,,
beam_release,4,source,0.05,Ridge,0.6,0.01398,0.368,True,False,,,
beam_release,4,source,0.05,Ridge,0.65,0.01242,0.3571,True,False,,,
beam_release,4,source,0.05,Ridge,0.7,0.00776,0.3509,True,False,,,
beam_release,4,source,0.05,Ridge,0.75,0.00776,0.3447,True,False,,,
beam_release,4,source,0.05,Ridge,0.8,0.00621,0.3401,True,False,,,
beam_release,4,source,0.05,Ridge,0.85,0.00621,0.3339,True,False,,,
beam_release,4,source,0.05,Ridge,0.9,0.00466,0.3261,True,False,,,
beam_release,4,source,0.05,Ridge,0.95,0.00466,0.3245,True,False,,,
beam_release,4,source,0.05,Ridge,1.0,0.00311,0.309,True,False,,,
beam_release,4,source,0.05,RandomForest,0.0,0.06056,0.5388,False,False,,,
beam_release,4,source,0.05,RandomForest,0.05,0.06056,0.5326,False,False,,,
beam_release,4,source,0.05,RandomForest,0.1,0.05901,0.5264,False,False,,,
beam_release,4,source,0.05,RandomForest,0.15,0.05901,0.5217,False,False,,,
beam_release,4,source,0.05,RandomForest,0.2,0.05901,0.5186,False,False,,,
beam_release,4,source,0.05,RandomForest,0.25,0.05901,0.5124,False,False,,,
beam_release,4,source,0.05,RandomForest,0.3,0.0559,0.5062,False,False,,,
beam_release,4,source,0.05,RandomForest,0.35,0.05435,0.4984,False,False,,,
beam_release,4,source,0.05,RandomForest,0.4,0.05435,0.4922,False,False,,,
beam_release,4,source,0.05,RandomForest,0.45,0.05435,0.486,False,False,,,
beam_release,4,source,0.05,RandomForest,0.5,0.05435,0.4798,False,False,,,
beam_release,4,source,0.05,RandomForest,0.55,0.0528,0.4752,False,False,,,
beam_release,4,source,0.05,RandomForest,0.6,0.04503,0.4596,True,False,,,
beam_release,4,source,0.05,RandomForest,0.65,0.04193,0.4534,True,False,,,
beam_release,4,source,0.05,RandomForest,0.7,0.0264,0.4301,True,False,,,
beam_release,4,source,0.05,RandomForest,0.75,0.01553,0.4053,True,False,,,
beam_release,4,source,0.05,RandomForest,0.8,0.00932,0.3866,True,False,,,
beam_release,4,source,0.05,RandomForest,0.85,0.00466,0.3618,True,False,,,
beam_release,4,source,0.05,RandomForest,0.9,0.00466,0.3494,True,False,,,
beam_release,4,source,0.05,RandomForest,0.95,0.00155,0.3276,True,False,,,
beam_release,4,source,0.05,RandomForest,1.0,0.0,0.3183,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.0,0.06056,0.5466,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.05,0.06056,0.545,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.1,0.06056,0.5404,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.15,0.06056,0.5342,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.2,0.05745,0.5295,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.25,0.05745,0.5248,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.3,0.05435,0.5155,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.35,0.05124,0.5031,False,False,,,
beam_release,4,source,0.05,GradientBoosting,0.4,0.04037,0.4829,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,4,source,0.05,GradientBoosting,0.45,0.03571,0.4736,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.5,0.0295,0.4457,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.55,0.01863,0.4177,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.6,0.01708,0.413,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.65,0.01242,0.4006,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.7,0.01242,0.3882,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.75,0.01242,0.3804,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.8,0.01242,0.3727,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.85,0.01087,0.3618,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.9,0.01087,0.3587,True,False,,,
beam_release,4,source,0.05,GradientBoosting,0.95,0.01087,0.3571,True,False,,,
beam_release,4,source,0.05,GradientBoosting,1.0,0.01087,0.3447,True,False,,,
beam_release,4,source,0.1,Ridge,0.0,0.0528,0.4969,True,False,,,
beam_release,4,source,0.1,Ridge,0.05,0.04814,0.4814,True,False,,,
beam_release,4,source,0.1,Ridge,0.1,0.04814,0.4783,True,False,,,
beam_release,4,source,0.1,Ridge,0.15,0.04658,0.4705,True,False,,,
beam_release,4,source,0.1,Ridge,0.2,0.04658,0.4643,True,False,,,
beam_release,4,source,0.1,Ridge,0.25,0.04193,0.4472,True,False,,,
beam_release,4,source,0.1,Ridge,0.3,0.03727,0.4394,True,False,,,
beam_release,4,source,0.1,Ridge,0.35,0.0295,0.4208,True,False,,,
beam_release,4,source,0.1,Ridge,0.4,0.0264,0.4099,True,False,,,
beam_release,4,source,0.1,Ridge,0.45,0.02019,0.3944,True,False,,,
beam_release,4,source,0.1,Ridge,0.5,0.02019,0.3898,True,False,,,
beam_release,4,source,0.1,Ridge,0.55,0.01863,0.3804,True,False,,,
beam_release,4,source,0.1,Ridge,0.6,0.01398,0.368,True,False,,,
beam_release,4,source,0.1,Ridge,0.65,0.01242,0.3571,True,False,,,
beam_release,4,source,0.1,Ridge,0.7,0.00776,0.3509,True,False,,,
beam_release,4,source,0.1,Ridge,0.75,0.00776,0.3447,True,False,,,
beam_release,4,source,0.1,Ridge,0.8,0.00621,0.3401,True,False,,,
beam_release,4,source,0.1,Ridge,0.85,0.00621,0.3339,True,False,,,
beam_release,4,source,0.1,Ridge,0.9,0.00466,0.3261,True,False,,,
beam_release,4,source,0.1,Ridge,0.95,0.00466,0.3245,True,False,,,
beam_release,4,source,0.1,Ridge,1.0,0.00311,0.309,True,False,,,
beam_release,4,source,0.1,RandomForest,0.0,0.06056,0.5388,True,False,,,
beam_release,4,source,0.1,RandomForest,0.05,0.06056,0.5326,True,False,,,
beam_release,4,source,0.1,RandomForest,0.1,0.05901,0.5264,True,False,,,
beam_release,4,source,0.1,RandomForest,0.15,0.05901,0.5217,True,False,,,
beam_release,4,source,0.1,RandomForest,0.2,0.05901,0.5186,True,False,,,
beam_release,4,source,0.1,RandomForest,0.25,0.05901,0.5124,True,False,,,
beam_release,4,source,0.1,RandomForest,0.3,0.0559,0.5062,True,False,,,
beam_release,4,source,0.1,RandomForest,0.35,0.05435,0.4984,True,False,,,
beam_release,4,source,0.1,RandomForest,0.4,0.05435,0.4922,True,False,,,
beam_release,4,source,0.1,RandomForest,0.45,0.05435,0.486,True,False,,,
beam_release,4,source,0.1,RandomForest,0.5,0.05435,0.4798,True,False,,,
beam_release,4,source,0.1,RandomForest,0.55,0.0528,0.4752,True,False,,,
beam_release,4,source,0.1,RandomForest,0.6,0.04503,0.4596,True,False,,,
beam_release,4,source,0.1,RandomForest,0.65,0.04193,0.4534,True,False,,,
beam_release,4,source,0.1,RandomForest,0.7,0.0264,0.4301,True,False,,,
beam_release,4,source,0.1,RandomForest,0.75,0.01553,0.4053,True,False,,,
beam_release,4,source,0.1,RandomForest,0.8,0.00932,0.3866,True,False,,,
beam_release,4,source,0.1,RandomForest,0.85,0.00466,0.3618,True,False,,,
beam_release,4,source,0.1,RandomForest,0.9,0.00466,0.3494,True,False,,,
beam_release,4,source,0.1,RandomForest,0.95,0.00155,0.3276,True,False,,,
beam_release,4,source,0.1,RandomForest,1.0,0.0,0.3183,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.0,0.06056,0.5466,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,4,source,0.1,GradientBoosting,0.05,0.06056,0.545,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.1,0.06056,0.5404,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.15,0.06056,0.5342,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.2,0.05745,0.5295,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.25,0.05745,0.5248,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.3,0.05435,0.5155,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.35,0.05124,0.5031,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.4,0.04037,0.4829,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.45,0.03571,0.4736,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.5,0.0295,0.4457,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.55,0.01863,0.4177,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.6,0.01708,0.413,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.65,0.01242,0.4006,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.7,0.01242,0.3882,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.75,0.01242,0.3804,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.8,0.01242,0.3727,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.85,0.01087,0.3618,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.9,0.01087,0.3587,True,False,,,
beam_release,4,source,0.1,GradientBoosting,0.95,0.01087,0.3571,True,False,,,
