scenario,replicate,master_seed,generator_seed,split_seed,learner_seed,datasail_seed
CORE_0.6_0_1.0,80,2026071204,3603899690,3529852023,1689819883,2943589544
CORE_0.6_0_1.0,81,2026071204,3780693046,3979360871,2831839858,3360032182
CORE_0.6_0_1.0,82,2026071204,488474531,2896734337,1803261075,3753984970
CORE_0.6_0_1.0,83,2026071204,1036711594,389355002,4223520027,3544913286
CORE_0.6_0_1.0,84,2026071204,3286351234,760672756,1717311680,3556326101
CORE_0.6_0_1.0,85,2026071204,250238386,447028348,313533438,1895030468
CORE_0.6_0_1.0,86,2026071204,1428768610,3079316587,1182847782,2357872236
CORE_0.6_0_1.0,87,2026071204,1586257675,305779719,4204813481,202423089
CORE_0.6_0_1.0,88,2026071204,2568141060,1213043234,3290675511,2767391518
CORE_0.6_0_1.0,89,2026071204,2809292750,1143950250,2664348224,323552158
CORE_0.6_0_1.0,90,2026071204,1281046369,1316041841,293410108,3418063634
CORE_0.6_0_1.0,91,2026071204,3486013868,4016422031,2040844671,2864635613
CORE_0.6_0_1.0,92,2026071204,780811519,3851381347,1114437419,488000353
CORE_0.6_0_1.0,93,2026071204,2843233657,2676088401,2543713315,2948409587
CORE_0.6_0_1.0,94,2026071204,2934678552,4099362078,855650630,1882516514
CORE_0.6_0_1.0,95,2026071204,2138456360,3521201953,4227703036,349852979
CORE_0.6_0_1.0,96,2026071204,2209506275,784264686,3601529069,2890616245
CORE_0.6_0_1.0,97,2026071204,1561991449,3184416903,1144378707,826421844
CORE_0.6_0_1.0,98,2026071204,3223576605,3940422498,1820470855,486153487
CORE_0.6_0_1.0,99,2026071204,2794835863,4168662800,259867162,122453339
CORE_0.6_0.9_0.35,0,2026071204,2136623100,3500983233,3295686707,2502959259
CORE_0.6_0.9_0.35,1,2026071204,2650839089,1885441727,1443118691,2499976270
CORE_0.6_0.9_0.35,2,2026071204,3995717989,2850674012,1313588497,2547851990
CORE_0.6_0.9_0.35,3,2026071204,1464796895,3963258569,3455902542,2707723838
CORE_0.6_0.9_0.35,4,2026071204,3135935370,1925376360,3372289882,793376298
CORE_0.6_0.9_0.35,5,2026071204,3559594089,3045938318,4008190984,2395717075
CORE_0.6_0.9_0.35,6,2026071204,3103896638,2845899172,3729165627,770713834
CORE_0.6_0.9_0.35,7,2026071204,2186531347,4069106086,320353310,1968700401
CORE_0.6_0.9_0.35,8,2026071204,816480025,4157809126,4235012737,511317830
CORE_0.6_0.9_0.35,9,2026071204,3873347010,426643435,4092861215,4121545658
CORE_0.6_0.9_0.35,10,2026071204,3129758160,1758471818,2247919863,1041422049
CORE_0.6_0.9_0.35,11,2026071204,3957078846,3775919228,273292398,2822150379
CORE_0.6_0.9_0.35,12,2026071204,2419235453,1142029169,36615567,4194401571
CORE_0.6_0.9_0.35,13,2026071204,2712561760,3352314652,406058152,980253182
CORE_0.6_0.9_0.35,14,2026071204,3656317614,4166374010,3483240600,257243992
CORE_0.6_0.9_0.35,15,2026071204,3062723838,2833385952,985527512,170682608
CORE_0.6_0.9_0.35,16,2026071204,2911076927,4268861167,3634420551,4276305268
CORE_0.6_0.9_0.35,17,2026071204,3283101552,4240375989,2422815154,1792613338
CORE_0.6_0.9_0.35,18,2026071204,831912001,497283598,3133879761,958700143
CORE_0.6_0.9_0.35,19,2026071204,2294441983,3707751707,3306419728,3648399284
CORE_0.6_0.9_0.35,20,2026071204,3990023838,4217807923,21643508,2290427298
CORE_0.6_0.9_0.35,21,2026071204,1901343879,1429777357,1085032274,906290922
CORE_0.6_0.9_0.35,22,2026071204,295628922,1835175553,2041428495,4195155366
CORE_0.6_0.9_0.35,23,2026071204,1647610888,670142594,2373533472,223777815
CORE_0.6_0.9_0.35,24,2026071204,3928903650,1706137764,156083398,546210445
CORE_0.6_0.9_0.35,25,2026071204,92579259,2116143144,3916684555,3167307305
CORE_0.6_0.9_0.35,26,2026071204,3066530293,2914182931,902425145,1232808996
CORE_0.6_0.9_0.35,27,2026071204,2582569168,306523842,1581131287,1771394820
CORE_0.6_0.9_0.35,28,2026071204,3857270346,1854515835,1816878910,4180139211
CORE_0.6_0.9_0.35,29,2026071204,635380845,3596238511,1859725326,3854475257
CORE_0.6_0.9_0.35,30,2026071204,3331733885,4036706394,4250323782,350034133
CORE_0.6_0.9_0.35,31,2026071204,1462006321,738864582,3791911240,495356725
CORE_0.6_0.9_0.35,32,2026071204,434073627,152219151,2374750664,427449761
CORE_0.6_0.9_0.35,33,2026071204,492173660,4030728067,541368982,914174199
CORE_0.6_0.9_0.35,34,2026071204,345173518,3340975700,4091318194,2188078130
CORE_0.6_0.9_0.35,35,2026071204,2479345132,4048620964,2057429773,1989052786
CORE_0.6_0.9_0.35,36,2026071204,372258579,4084840864,1364858082,2018200955
CORE_0.6_0.9_0.35,37,2026071204,3070984569,1534233251,3600010915,1200055096
CORE_0.6_0.9_0.35,38,2026071204,364209292,3943811702,270969034,2872133261
CORE_0.6_0.9_0.35,39,2026071204,4040438795,132245479,2911154784,1455990924
CORE_0.6_0.9_0.35,40,2026071204,3870594066,2441166033,2753890916,2419901797
CORE_0.6_0.9_0.35,41,2026071204,677311741,82431771,965438870,1545040067
CORE_0.6_0.9_0.35,42,2026071204,1159038394,336835781,3484957728,895569553
CORE_0.6_0.9_0.35,43,2026071204,2480371423,217890423,2261999881,1657168388
CORE_0.6_0.9_0.35,44,2026071204,1355000876,1336274659,2477984058,2794045921
CORE_0.6_0.9_0.35,45,2026071204,1307757566,2820750054,933824008,681205075
CORE_0.6_0.9_0.35,46,2026071204,1565316085,2035852375,3664495071,3802239189
CORE_0.6_0.9_0.35,47,2026071204,4191325305,419068411,39734862,450297438
CORE_0.6_0.9_0.35,48,2026071204,144446351,2903891660,1783582567,3249885189
CORE_0.6_0.9_0.35,49,2026071204,3160533702,3554555670,1034610131,3896799230
CORE_0.6_0.9_0.35,50,2026071204,2736132888,2012522307,4097347616,1136342443
CORE_0.6_0.9_0.35,51,2026071204,1489021887,3134698366,1897083739,2364358861
CORE_0.6_0.9_0.35,52,2026071204,1348160361,3758422652,2394883104,2510670298
CORE_0.6_0.9_0.35,53,2026071204,678939971,4257029648,2243894864,1428302061
CORE_0.6_0.9_0.35,54,2026071204,1575450374,2880903799,421792766,420200169
CORE_0.6_0.9_0.35,55,2026071204,2653350407,1694489293,1855064662,2145972
CORE_0.6_0.9_0.35,56,2026071204,3297092750,3657371714,4278346678,707703642
CORE_0.6_0.9_0.35,57,2026071204,2629371383,3131195627,3630339386,4076909632
CORE_0.6_0.9_0.35,58,2026071204,1605329230,803591106,2010102545,136855046
CORE_0.6_0.9_0.35,59,2026071204,325005802,3790950169,707589575,2087542807
CORE_0.6_0.9_0.35,60,2026071204,707482298,4086415782,1719760253,1063081169
CORE_0.6_0.9_0.35,61,2026071204,3355329581,1049083829,1944043642,2546629270
CORE_0.6_0.9_0.35,62,2026071204,1878861118,2053234195,820383959,611381696
CORE_0.6_0.9_0.35,63,2026071204,2097375924,2873892284,1259930296,636022778
CORE_0.6_0.9_0.35,64,2026071204,3728071141,1529627667,1894727833,2947905352
CORE_0.6_0.9_0.35,65,2026071204,863311331,4143282330,3303005678,3086420798
CORE_0.6_0.9_0.35,66,2026071204,511922035,2268230696,1252347928,1798721451
CORE_0.6_0.9_0.35,67,2026071204,1634794194,3110000127,2713992804,269769955
CORE_0.6_0.9_0.35,68,2026071204,3289261035,4278196508,2409599464,2526308282
CORE_0.6_0.9_0.35,69,2026071204,1675499190,25164269,1738274056,2348152142
CORE_0.6_0.9_0.35,70,2026071204,1611363437,3341157241,4080345764,2659790608
CORE_0.6_0.9_0.35,71,2026071204,3241534095,4213020449,1080423218,3725216941
CORE_0.6_0.9_0.35,72,2026071204,4125105638,3003862580,1461199205,1426818838
CORE_0.6_0.9_0.35,73,2026071204,335206253,758414234,995640345,1098569850
CORE_0.6_0.9_0.35,74,2026071204,3484705293,4287382228,1258302626,401958687
CORE_0.6_0.9_0.35,75,2026071204,550260638,3714189119,483677568,3758042539
CORE_0.6_0.9_0.35,76,2026071204,3700629276,1228642214,734922618,3732919691
CORE_0.6_0.9_0.35,77,2026071204,3950476079,1267194533,2620829635,504347434
CORE_0.6_0.9_0.35,78,2026071204,2509478671,1979739998,1508070500,617172094
CORE_0.6_0.9_0.35,79,2026071204,2287664933,824159086,866939436,3901474803
CORE_0.6_0.9_0.35,80,2026071204,3751248633,1971342416,3052533874,951676498
CORE_0.6_0.9_0.35,81,2026071204,1887229971,2434399869,3874520410,1935328280
CORE_0.6_0.9_0.35,82,2026071204,815401655,3776237243,930418709,1793146489
CORE_0.6_0.9_0.35,83,2026071204,2584318435,2705503999,2110761984,1265658319
CORE_0.6_0.9_0.35,84,2026071204,416470426,3808865769,597337479,4214920791
CORE_0.6_0.9_0.35,85,2026071204,3785315096,4156083238,4101490510,2479245006
CORE_0.6_0.9_0.35,86,2026071204,3620337570,386737484,4214165343,1920658418
CORE_0.6_0.9_0.35,87,2026071204,3244082061,2790640069,889236771,1250663545
CORE_0.6_0.9_0.35,88,2026071204,2633310999,1890473053,3472119560,1235519617
CORE_0.6_0.9_0.35,89,2026071204,259796415,2786328710,2392748230,3820690027
CORE_0.6_0.9_0.35,90,2026071204,4249010316,105336528,1960831903,631476258
CORE_0.6_0.9_0.35,91,2026071204,3546211700,402412304,2246168820,2039847504
CORE_0.6_0.9_0.35,92,2026071204,2560419928,3507383187,4073108156,2917415071
CORE_0.6_0.9_0.35,93,2026071204,1996858917,2143039853,2840554836,915978043
CORE_0.6_0.9_0.35,94,2026071204,1943085226,584091496,2072873300,121823539
CORE_0.6_0.9_0.35,95,2026071204,2166993574,1864392740,983955951,1057202913
CORE_0.6_0.9_0.35,96,2026071204,3815680273,4187321907,973045378,4172089833
CORE_0.6_0.9_0.35,97,2026071204,1456674342,3196132333,1966691243,3339116796
CORE_0.6_0.9_0.35,98,2026071204,213304351,1611483531,2902786954,2801591128
CORE_0.6_0.9_0.35,99,2026071204,2873701992,212328599,4200061641,3153825301
CORE_0.6_0.9_1.0,0,2026071204,3281343241,2150432233,2064606341,1584075120
CORE_0.6_0.9_1.0,1,2026071204,581541796,707380461,140256599,1005869598
CORE_0.6_0.9_1.0,2,2026071204,1340686276,208178151,3490024453,2271175111
CORE_0.6_0.9_1.0,3,2026071204,1451361257,1836234238,2434991510,3314902283
CORE_0.6_0.9_1.0,4,2026071204,1394333863,3113459360,3361690262,2709807013
CORE_0.6_0.9_1.0,5,2026071204,1119226285,471328207,2532668364,607375586
CORE_0.6_0.9_1.0,6,2026071204,750355281,3857115620,3066410550,2645451237
CORE_0.6_0.9_1.0,7,2026071204,2576598804,288534654,2948722356,1678966897
CORE_0.6_0.9_1.0,8,2026071204,310284758,4021180769,3130930056,784580389
CORE_0.6_0.9_1.0,9,2026071204,922315739,3825369937,3433740170,3960358470
CORE_0.6_0.9_1.0,10,2026071204,1948895200,3411792659,3518456153,425289415
CORE_0.6_0.9_1.0,11,2026071204,4056056974,2057565856,3004469926,1487315436
CORE_0.6_0.9_1.0,12,2026071204,3168602449,1939673150,1383310298,3680422991
CORE_0.6_0.9_1.0,13,2026071204,959623012,2859682574,3260615693,119798872
CORE_0.6_0.9_1.0,14,2026071204,2659159390,1101605483,1393314463,2408035203
CORE_0.6_0.9_1.0,15,2026071204,88082724,2223257807,3532699025,3773092109
CORE_0.6_0.9_1.0,16,2026071204,658246599,2146374146,1624288436,4080175350
CORE_0.6_0.9_1.0,17,2026071204,373848650,3903198462,1287726134,4267282366
CORE_0.6_0.9_1.0,18,2026071204,2597556036,1776889980,2241374452,4294811617
CORE_0.6_0.9_1.0,19,2026071204,3218657344,3465380132,2427827871,149947451
CORE_0.6_0.9_1.0,20,2026071204,4087508601,3472414002,1761458712,1881175612
CORE_0.6_0.9_1.0,21,2026071204,3158994593,2972534896,3751938820,4248731224
CORE_0.6_0.9_1.0,22,2026071204,1785096734,2613803058,1246960537,3054545099
CORE_0.6_0.9_1.0,23,2026071204,2210434681,1626570937,3183202208,963473849
CORE_0.6_0.9_1.0,24,2026071204,3922041661,3292708573,1245372124,53865928
CORE_0.6_0.9_1.0,25,2026071204,3158352128,2567185579,2626864127,307811573
CORE_0.6_0.9_1.0,26,2026071204,2370976090,2725623250,2451661476,3702958179
CORE_0.6_0.9_1.0,27,2026071204,3495893339,286754181,1687989535,1662554691
CORE_0.6_0.9_1.0,28,2026071204,2400529624,1261042570,2367198154,4027870206
CORE_0.6_0.9_1.0,29,2026071204,175720363,2510412729,324068839,2176666074
CORE_0.6_0.9_1.0,30,2026071204,2658151848,3505125216,1663973252,1413418170
CORE_0.6_0.9_1.0,31,2026071204,3182428224,3916215183,2951300468,2176824898
CORE_0.6_0.9_1.0,32,2026071204,3970459641,3455041037,2894950457,464570452
CORE_0.6_0.9_1.0,33,2026071204,734963721,1618036111,3964795584,1233689025
CORE_0.6_0.9_1.0,34,2026071204,2126712129,163970724,3625069362,89465594
CORE_0.6_0.9_1.0,35,2026071204,3476948164,1845253541,4285177957,3638902938
CORE_0.6_0.9_1.0,36,2026071204,477190532,4229098174,4187501983,547482047
CORE_0.6_0.9_1.0,37,2026071204,4091788850,3712762620,2534425715,3540828126
CORE_0.6_0.9_1.0,38,2026071204,22597580,3352668378,2494367291,1253729275
CORE_0.6_0.9_1.0,39,2026071204,4293047034,2930860243,1113159578,1403991396
CORE_0.6_0.9_1.0,40,2026071204,2774447279,2646058332,967665927,3265620903
CORE_0.6_0.9_1.0,41,2026071204,82704822,2936899015,2082038617,144090926
CORE_0.6_0.9_1.0,42,2026071204,872034073,2044588368,3149808120,3288967967
CORE_0.6_0.9_1.0,43,2026071204,4210522036,3180091054,3431055600,2226106198
CORE_0.6_0.9_1.0,44,2026071204,1421995245,3448699835,3387040384,4140171301
CORE_0.6_0.9_1.0,45,2026071204,1143219775,2789738368,1352156526,2180152036
CORE_0.6_0.9_1.0,46,2026071204,3279888960,1541523249,1655384074,1715390151
CORE_0.6_0.9_1.0,47,2026071204,3782249020,3139436654,685042893,626821997
CORE_0.6_0.9_1.0,48,2026071204,3455603432,3752696690,800899850,3742878890
CORE_0.6_0.9_1.0,49,2026071204,2577588653,4291187456,2109077413,2424299623
CORE_0.6_0.9_1.0,50,2026071204,1213322432,3196130723,3684579005,1459955361
CORE_0.6_0.9_1.0,51,2026071204,2405912422,1625591147,1776615809,1597822568
CORE_0.6_0.9_1.0,52,2026071204,141802242,1732999364,1319149430,3482967839
CORE_0.6_0.9_1.0,53,2026071204,561539870,1026585984,4144710216,3308124774
CORE_0.6_0.9_1.0,54,2026071204,291681832,583495591,2263575308,181894144
CORE_0.6_0.9_1.0,55,2026071204,352513004,1277715743,2248646322,3188695818
CORE_0.6_0.9_1.0,56,2026071204,195835169,67721439,163596384,4285381733
CORE_0.6_0.9_1.0,57,2026071204,3305043014,1382658800,670464185,1860485915
CORE_0.6_0.9_1.0,58,2026071204,2433168356,1152178784,1461428885,1409375615
CORE_0.6_0.9_1.0,59,2026071204,2733613130,5261587,1689388368,3540312910
CORE_0.6_0.9_1.0,60,2026071204,271776617,4279779584,1787283678,3696872407
CORE_0.6_0.9_1.0,61,2026071204,1299124799,2467063965,2579251918,378130090
CORE_0.6_0.9_1.0,62,2026071204,3771835625,761503530,1839349533,1328183781
CORE_0.6_0.9_1.0,63,2026071204,3640877189,889636150,3998505543,1797075190
CORE_0.6_0.9_1.0,64,2026071204,3896150930,3777865284,197101093,1372895974
CORE_0.6_0.9_1.0,65,2026071204,3492349010,1324847354,2845203072,3732221699
CORE_0.6_0.9_1.0,66,2026071204,362858211,2020460104,1968522299,2970676910
CORE_0.6_0.9_1.0,67,2026071204,2715785195,4146080861,4211515924,4152986394
CORE_0.6_0.9_1.0,68,2026071204,2049412506,3930226032,386925384,3883232005
CORE_0.6_0.9_1.0,69,2026071204,2026080639,216560013,2901032977,3235734670
CORE_0.6_0.9_1.0,70,2026071204,1169129053,704541549,1796723294,1664767355
CORE_0.6_0.9_1.0,71,2026071204,1543657719,3511030442,3680409021,3321683918
CORE_0.6_0.9_1.0,72,2026071204,785637794,3777763111,2561644037,3867593892
CORE_0.6_0.9_1.0,73,2026071204,3318931588,3425027240,3890857149,1527158018
CORE_0.6_0.9_1.0,74,2026071204,2853007014,3411204303,1609728358,538757608
CORE_0.6_0.9_1.0,75,2026071204,1529525412,598447271,3033388758,1534260449
CORE_0.6_0.9_1.0,76,2026071204,4167758229,3761279366,2663655737,3496096335
CORE_0.6_0.9_1.0,77,2026071204,3281958155,4293215803,4181719455,2108273249
CORE_0.6_0.9_1.0,78,2026071204,854801344,2552455425,3719076896,627387609
CORE_0.6_0.9_1.0,79,2026071204,790524119,566238618,249601860,1915309293
CORE_0.6_0.9_1.0,80,2026071204,3052263004,1855006471,2155424246,1495071112
CORE_0.6_0.9_1.0,81,2026071204,1032630073,2748587982,177362713,1325311126
CORE_0.6_0.9_1.0,82,2026071204,1967918353,4279622899,2662037403,5360425
CORE_0.6_0.9_1.0,83,2026071204,2665981080,1740978596,42747628,3499012806
CORE_0.6_0.9_1.0,84,2026071204,2586999787,1770094409,38269353,3617990168
CORE_0.6_0.9_1.0,85,2026071204,1677993144,3713653698,1061345448,3594431207
CORE_0.6_0.9_1.0,86,2026071204,3894022200,3734658955,1490172146,1096088403
CORE_0.6_0.9_1.0,87,2026071204,1742445491,1796567442,983301470,1173097817
CORE_0.6_0.9_1.0,88,2026071204,3267339833,3701692956,63151326,1815498763
CORE_0.6_0.9_1.0,89,2026071204,3882649322,199293300,1783352886,1569208469
CORE_0.6_0.9_1.0,90,2026071204,1234434871,483234608,3991525578,2746323018
CORE_0.6_0.9_1.0,91,2026071204,4106042086,2717797444,396151913,36853431
CORE_0.6_0.9_1.0,92,2026071204,3618440829,2542056085,739312963,388238215
CORE_0.6_0.9_1.0,93,2026071204,836898753,1925982613,2596118387,1059202364
CORE_0.6_0.9_1.0,94,2026071204,1272655209,2722664053,1322266308,3828070964
CORE_0.6_0.9_1.0,95,2026071204,1653836662,3425829934,367239892,1469894386
CORE_0.6_0.9_1.0,96,2026071204,2405699762,530781436,1887880754,3904171824
CORE_0.6_0.9_1.0,97,2026071204,3158593441,1269639601,589113766,2919428104
CORE_0.6_0.9_1.0,98,2026071204,3211777327,4175688898,1379435962,3322415547
CORE_0.6_0.9_1.0,99,2026071204,950362421,1986884670,2078700020,438645144
CORE_0.6_1.8_0.35,0,2026071204,3193670498,1876823997,3470737643,1555106789
CORE_0.6_1.8_0.35,1,2026071204,3938862292,2420601411,2276369649,832340291
CORE_0.6_1.8_0.35,2,2026071204,3226859404,1793501813,2878453893,3121475929
CORE_0.6_1.8_0.35,3,2026071204,85636954,334737922,712147028,1636924439
CORE_0.6_1.8_0.35,4,2026071204,925646208,1633178930,3061025034,4015198434
CORE_0.6_1.8_0.35,5,2026071204,1626376450,394810059,3937655134,2380366828
CORE_0.6_1.8_0.35,6,2026071204,1286723846,3919839569,1116980735,3544372222
CORE_0.6_1.8_0.35,7,2026071204,1878185193,2948026970,3120754932,308565618
CORE_0.6_1.8_0.35,8,2026071204,360427611,800501561,4254149111,3651558571
CORE_0.6_1.8_0.35,9,2026071204,11359143,1507031112,195902677,3500751305
CORE_0.6_1.8_0.35,10,2026071204,659328966,2759602248,3236490231,1273559591
CORE_0.6_1.8_0.35,11,2026071204,2488268502,3655003090,387380209,2979582566
CORE_0.6_1.8_0.35,12,2026071204,437708986,4123201334,72593645,487291084
CORE_0.6_1.8_0.35,13,2026071204,75788705,3983457476,1680160661,2303516884
CORE_0.6_1.8_0.35,14,2026071204,1720787500,2963402218,632252917,2195103796
CORE_0.6_1.8_0.35,15,2026071204,880516829,2885086745,262139622,2527292082
CORE_0.6_1.8_0.35,16,2026071204,3088513625,2721458880,1760797115,4267423275
CORE_0.6_1.8_0.35,17,2026071204,791245589,4040930942,2043502762,3507134141
CORE_0.6_1.8_0.35,18,2026071204,2437466626,1445626595,1381303154,1835002792
CORE_0.6_1.8_0.35,19,2026071204,655521387,3397784476,3873267014,1204136150
CORE_0.6_1.8_0.35,20,2026071204,1205870661,580673138,3956389574,1678904274
CORE_0.6_1.8_0.35,21,2026071204,823516510,1649020351,1260209315,2095187148
CORE_0.6_1.8_0.35,22,2026071204,3027825853,3286266958,466902883,938467272
CORE_0.6_1.8_0.35,23,2026071204,334021852,1854306148,4039053820,2991439622
CORE_0.6_1.8_0.35,24,2026071204,3121234885,3557811298,2784505178,1846120371
CORE_0.6_1.8_0.35,25,2026071204,3524652466,857031056,1015598858,4040372745
CORE_0.6_1.8_0.35,26,2026071204,23063313,658628310,3757259491,3107735453
CORE_0.6_1.8_0.35,27,2026071204,1304316325,3830882682,2848008911,542465419
CORE_0.6_1.8_0.35,28,2026071204,4143611574,3166581277,1691529163,422552318
CORE_0.6_1.8_0.35,29,2026071204,668021384,3893793096,332295378,3427083657
CORE_0.6_1.8_0.35,30,2026071204,3350705033,3167729203,364403563,6251428
CORE_0.6_1.8_0.35,31,2026071204,1706885504,3122080532,4043380611,1431600990
CORE_0.6_1.8_0.35,32,2026071204,993733511,3681716201,1104447550,3351491354
CORE_0.6_1.8_0.35,33,2026071204,2514836146,331834783,1481276515,3052638169
CORE_0.6_1.8_0.35,34,2026071204,4127481670,991636874,183037032,1491026119
CORE_0.6_1.8_0.35,35,2026071204,729229813,3066632904,1176553376,4286357043
CORE_0.6_1.8_0.35,36,2026071204,3280753493,1768036212,1923411099,1176805232
CORE_0.6_1.8_0.35,37,2026071204,1513218000,2031500504,1047698014,3891986823
CORE_0.6_1.8_0.35,38,2026071204,1173219725,2700654647,3622472748,868444526
CORE_0.6_1.8_0.35,39,2026071204,4286191933,371540717,296739862,3569916201
CORE_0.6_1.8_0.35,40,2026071204,2197054114,1852072336,2844455409,1760227817
CORE_0.6_1.8_0.35,41,2026071204,1598564083,1119529883,2485114801,2997455863
CORE_0.6_1.8_0.35,42,2026071204,2060682938,3067660830,1507848496,1407657128
CORE_0.6_1.8_0.35,43,2026071204,577557830,3649058651,1454868975,1725516032
CORE_0.6_1.8_0.35,44,2026071204,4114969160,4244256901,1527885735,2286590748
CORE_0.6_1.8_0.35,45,2026071204,4108960683,48984634,109123713,1113377619
CORE_0.6_1.8_0.35,46,2026071204,2828860035,2986956173,1270275652,3862968138
CORE_0.6_1.8_0.35,47,2026071204,3245140134,740113606,1968922211,3765074387
CORE_0.6_1.8_0.35,48,2026071204,2736333840,1239286438,4226692089,2041332907
CORE_0.6_1.8_0.35,49,2026071204,4128202420,2877118151,479405107,4140432385
CORE_0.6_1.8_0.35,50,2026071204,582383709,1100769014,431032820,2496480728
CORE_0.6_1.8_0.35,51,2026071204,4000769995,1745696375,14893656,2775696578
CORE_0.6_1.8_0.35,52,2026071204,2420804160,647978852,1116272445,2105115292
CORE_0.6_1.8_0.35,53,2026071204,3276628731,1527447518,3478756226,1855944828
CORE_0.6_1.8_0.35,54,2026071204,3768818143,2344175402,510295944,908902509
CORE_0.6_1.8_0.35,55,2026071204,693329232,3177517447,1761400525,3720231559
CORE_0.6_1.8_0.35,56,2026071204,3956718386,2481605004,2895630664,987289175
CORE_0.6_1.8_0.35,57,2026071204,2271391218,3425872659,3027540307,2294323063
CORE_0.6_1.8_0.35,58,2026071204,3064590596,3666630627,156380324,689784795
CORE_0.6_1.8_0.35,59,2026071204,3482405001,563489935,3098799513,3035701930
CORE_0.6_1.8_0.35,60,2026071204,528915692,94377307,2313149767,1645122999
CORE_0.6_1.8_0.35,61,2026071204,1905557155,2660119899,2589647702,3523760084
CORE_0.6_1.8_0.35,62,2026071204,1707276872,125366184,3345474614,3358623977
CORE_0.6_1.8_0.35,63,2026071204,323764325,3242973720,208634475,4184798538
CORE_0.6_1.8_0.35,64,2026071204,1652047696,1033972067,2617590920,51464236
CORE_0.6_1.8_0.35,65,2026071204,275149133,2490470203,2089077449,1139458302
CORE_0.6_1.8_0.35,66,2026071204,1305379238,3182874847,156115732,227526980
CORE_0.6_1.8_0.35,67,2026071204,1308620819,2166867698,1700109847,3231521079
CORE_0.6_1.8_0.35,68,2026071204,87346939,3778506190,2697714225,4200180315
CORE_0.6_1.8_0.35,69,2026071204,3793857834,2186008385,11337176,3003105963
CORE_0.6_1.8_0.35,70,2026071204,3030685786,1226985502,1805895686,2168559860
CORE_0.6_1.8_0.35,71,2026071204,3020711308,4072555624,879624817,292628142
CORE_0.6_1.8_0.35,72,2026071204,1703052278,2829599959,218243700,3643491186
CORE_0.6_1.8_0.35,73,2026071204,1838375015,120158154,871756007,513101572
CORE_0.6_1.8_0.35,74,2026071204,1877726201,3760700260,1783122212,2421943182
CORE_0.6_1.8_0.35,75,2026071204,878507356,2895586141,2409642437,3564216260
CORE_0.6_1.8_0.35,76,2026071204,4098903965,2689758825,2393299358,4034383095
CORE_0.6_1.8_0.35,77,2026071204,1731339817,2188718223,2325138915,3456374849
CORE_0.6_1.8_0.35,78,2026071204,705109216,2747565857,1347160304,610936582
CORE_0.6_1.8_0.35,79,2026071204,2755246173,1800358690,2394602117,1226742289
CORE_0.6_1.8_0.35,80,2026071204,1985394116,3497354728,4031801711,904709395
CORE_0.6_1.8_0.35,81,2026071204,3362716612,4258158229,2712685196,2372355170
CORE_0.6_1.8_0.35,82,2026071204,3898798204,2734125259,3327796095,887017131
CORE_0.6_1.8_0.35,83,2026071204,880841023,4254170453,2384473682,875197120
CORE_0.6_1.8_0.35,84,2026071204,3989278130,503531279,1026335183,4041965817
CORE_0.6_1.8_0.35,85,2026071204,3101182552,1580284335,2259890214,3085696014
CORE_0.6_1.8_0.35,86,2026071204,3875237497,2185839933,2140215838,631916421
CORE_0.6_1.8_0.35,87,2026071204,3815046635,1327592741,3863934275,1017564324
CORE_0.6_1.8_0.35,88,2026071204,3603207208,2005628101,738488403,1819208553
CORE_0.6_1.8_0.35,89,2026071204,2746002847,1310585439,3091086230,3870625781
CORE_0.6_1.8_0.35,90,2026071204,2451455701,3404537097,1307920888,4095043544
CORE_0.6_1.8_0.35,91,2026071204,2478147981,1540033538,3290450410,2926318942
CORE_0.6_1.8_0.35,92,2026071204,3274922718,3276928947,1249582120,497308676
CORE_0.6_1.8_0.35,93,2026071204,335134199,637318219,401106009,679192674
CORE_0.6_1.8_0.35,94,2026071204,3289492049,2275022517,1746624918,2548275982
CORE_0.6_1.8_0.35,95,2026071204,4223528093,872219870,320917293,3458861511
CORE_0.6_1.8_0.35,96,2026071204,2520948805,4277622683,160106814,2331557146
CORE_0.6_1.8_0.35,97,2026071204,781736506,3316706244,3349195997,3966756978
CORE_0.6_1.8_0.35,98,2026071204,2221640895,3641298639,3259428935,1866137187
CORE_0.6_1.8_0.35,99,2026071204,1512101533,3383141314,392237863,1543501561
CORE_0.6_1.8_1.0,0,2026071204,1150681406,3128572867,1843344969,3628197950
CORE_0.6_1.8_1.0,1,2026071204,1561168368,43105150,3666969513,1290894497
CORE_0.6_1.8_1.0,2,2026071204,1976118193,1815158026,1265355366,3635047287
CORE_0.6_1.8_1.0,3,2026071204,922944373,4152233905,327925331,1526148542
CORE_0.6_1.8_1.0,4,2026071204,3902618978,1454124202,2555689797,1141605995
CORE_0.6_1.8_1.0,5,2026071204,1888538431,1505783366,84369683,356144638
CORE_0.6_1.8_1.0,6,2026071204,1719686862,3705632968,2545813670,4083898491
CORE_0.6_1.8_1.0,7,2026071204,2404851842,3926703167,3787991304,5942194
CORE_0.6_1.8_1.0,8,2026071204,579093176,2251346485,3575695459,4266827353
CORE_0.6_1.8_1.0,9,2026071204,4072951699,3023941459,2910456058,4125339035
CORE_0.6_1.8_1.0,10,2026071204,2856530634,1532490984,4019871262,3498879528
CORE_0.6_1.8_1.0,11,2026071204,2673575244,1023008727,645900,3273065739
